measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,182,Malawi,3,Both,25,50-69 years,586,"Diabetes, urogenital, blood, and endocrine diseases",111,Diet low in fruits,2,Percent,2015,0.07942446582591,0.14844656500149,0.01745450261945
1,Deaths,182,Malawi,3,Both,25,50-69 years,586,"Diabetes, urogenital, blood, and endocrine diseases",113,Diet low in whole grains,2,Percent,2015,0.09747045143453,0.16242909800228,0.04622860914976
1,Deaths,182,Malawi,3,Both,25,50-69 years,586,"Diabetes, urogenital, blood, and endocrine diseases",114,Diet low in nuts and seeds,2,Percent,2015,0.09229912940696,0.14392905709333,0.04849516126538
1,Deaths,182,Malawi,3,Both,25,50-69 years,586,"Diabetes, urogenital, blood, and endocrine diseases",116,Diet high in red meat,2,Percent,2015,0.00042217754062,0.00098505191622,4.516752517e-05
1,Deaths,182,Malawi,3,Both,25,50-69 years,586,"Diabetes, urogenital, blood, and endocrine diseases",117,Diet high in processed meat,2,Percent,2015,0.05954255184779,0.09150523390511,0.0284141191036
1,Deaths,182,Malawi,3,Both,25,50-69 years,586,"Diabetes, urogenital, blood, and endocrine diseases",118,Diet high in sugar-sweetened beverages,2,Percent,2015,0.00329152597325,0.00476804577319,0.00216799185036
1,Deaths,182,Malawi,3,Both,25,50-69 years,586,"Diabetes, urogenital, blood, and endocrine diseases",124,Diet high in sodium,2,Percent,2015,0.00076804068695,0.00431350237684,1.071424603e-05
1,Deaths,182,Malawi,3,Both,25,50-69 years,586,"Diabetes, urogenital, blood, and endocrine diseases",125,Low physical activity,2,Percent,2015,0.07152048141267,0.09601262169483,0.04659865079099
1,Deaths,182,Malawi,3,Both,25,50-69 years,587,Diabetes mellitus,110,Dietary risks,2,Percent,2015,0.41521486856591,0.51449481235289,0.31569109286677
1,Deaths,182,Malawi,3,Both,25,50-69 years,587,Diabetes mellitus,111,Diet low in fruits,2,Percent,2015,0.12032158865388,0.22326844125622,0.02747264972177
1,Deaths,182,Malawi,3,Both,25,50-69 years,587,Diabetes mellitus,113,Diet low in whole grains,2,Percent,2015,0.14752428088303,0.24310551183059,0.07242391425032
1,Deaths,182,Malawi,3,Both,25,50-69 years,587,Diabetes mellitus,114,Diet low in nuts and seeds,2,Percent,2015,0.13980890879409,0.2148623883716,0.07364281398295
1,Deaths,182,Malawi,3,Both,25,50-69 years,587,Diabetes mellitus,116,Diet high in red meat,2,Percent,2015,0.00064014634275,0.0014770299865,7.141909482e-05
1,Deaths,182,Malawi,3,Both,25,50-69 years,587,Diabetes mellitus,117,Diet high in processed meat,2,Percent,2015,0.09023613103546,0.13576902627614,0.0444757066607
1,Deaths,182,Malawi,3,Both,25,50-69 years,587,Diabetes mellitus,118,Diet high in sugar-sweetened beverages,2,Percent,2015,0.00441714913192,0.0063058955846,0.00296389228557
1,Deaths,182,Malawi,3,Both,25,50-69 years,587,Diabetes mellitus,125,Low physical activity,2,Percent,2015,0.10840602666206,0.14505620130766,0.07330419050461
1,Deaths,171,Democratic Republic of the Congo,3,Both,25,50-69 years,586,"Diabetes, urogenital, blood, and endocrine diseases",110,Dietary risks,2,Percent,2015,0.25563360157953,0.3462550731095,0.17389262543211
1,Deaths,171,Democratic Republic of the Congo,3,Both,25,50-69 years,586,"Diabetes, urogenital, blood, and endocrine diseases",111,Diet low in fruits,2,Percent,2015,0.06960294059004,0.13625902467576,0.016406322907
1,Deaths,171,Democratic Republic of the Congo,3,Both,25,50-69 years,586,"Diabetes, urogenital, blood, and endocrine diseases",113,Diet low in whole grains,2,Percent,2015,0.08669231797802,0.15308081503417,0.03948357241316
1,Deaths,171,Democratic Republic of the Congo,3,Both,25,50-69 years,586,"Diabetes, urogenital, blood, and endocrine diseases",114,Diet low in nuts and seeds,2,Percent,2015,0.07819938038829,0.12676848286169,0.03640349260427
1,Deaths,171,Democratic Republic of the Congo,3,Both,25,50-69 years,586,"Diabetes, urogenital, blood, and endocrine diseases",116,Diet high in red meat,2,Percent,2015,0.00532758610299,0.0107584271082,0.00060670661035
1,Deaths,171,Democratic Republic of the Congo,3,Both,25,50-69 years,586,"Diabetes, urogenital, blood, and endocrine diseases",117,Diet high in processed meat,2,Percent,2015,0.06377022331078,0.0994321859688,0.02925281113594
1,Deaths,171,Democratic Republic of the Congo,3,Both,25,50-69 years,586,"Diabetes, urogenital, blood, and endocrine diseases",118,Diet high in sugar-sweetened beverages,2,Percent,2015,0.00318662348179,0.0048809031822,0.00199245422587
1,Deaths,171,Democratic Republic of the Congo,3,Both,25,50-69 years,586,"Diabetes, urogenital, blood, and endocrine diseases",124,Diet high in sodium,2,Percent,2015,0.00653352175949,0.02055858803974,0.0007638515981
1,Deaths,171,Democratic Republic of the Congo,3,Both,25,50-69 years,586,"Diabetes, urogenital, blood, and endocrine diseases",125,Low physical activity,2,Percent,2015,0.08444497216947,0.11670862133858,0.05601824206125
1,Deaths,171,Democratic Republic of the Congo,3,Both,25,50-69 years,587,Diabetes mellitus,110,Dietary risks,2,Percent,2015,0.43700771009825,0.5353948815295,0.33652227066118
1,Deaths,171,Democratic Republic of the Congo,3,Both,25,50-69 years,587,Diabetes mellitus,111,Diet low in fruits,2,Percent,2015,0.12245179065088,0.22595942281574,0.02752909659894
1,Deaths,171,Democratic Republic of the Congo,3,Both,25,50-69 years,587,Diabetes mellitus,113,Diet low in whole grains,2,Percent,2015,0.15201799331337,0.2494116218782,0.07421932873009
1,Deaths,171,Democratic Republic of the Congo,3,Both,25,50-69 years,587,Diabetes mellitus,114,Diet low in nuts and seeds,2,Percent,2015,0.13742152541271,0.21202089645315,0.07234233152501
1,Deaths,171,Democratic Republic of the Congo,3,Both,25,50-69 years,587,Diabetes mellitus,116,Diet high in red meat,2,Percent,2015,0.00939167394243,0.01851132472575,0.00108255960367
1,Deaths,171,Democratic Republic of the Congo,3,Both,25,50-69 years,587,Diabetes mellitus,117,Diet high in processed meat,2,Percent,2015,0.11220072065849,0.1688970685421,0.05488159923762
1,Deaths,171,Democratic Republic of the Congo,3,Both,25,50-69 years,587,Diabetes mellitus,118,Diet high in sugar-sweetened beverages,2,Percent,2015,0.00477477722335,0.0069672277264,0.00311996438145
1,Deaths,171,Democratic Republic of the Congo,3,Both,25,50-69 years,587,Diabetes mellitus,125,Low physical activity,2,Percent,2015,0.14857998751556,0.18987310184781,0.10936194373718
1,Deaths,171,Democratic Republic of the Congo,3,Both,26,70+ years,586,"Diabetes, urogenital, blood, and endocrine diseases",110,Dietary risks,2,Percent,2015,0.16344681367057,0.23282944342188,0.10279441058807
1,Deaths,171,Democratic Republic of the Congo,3,Both,26,70+ years,586,"Diabetes, urogenital, blood, and endocrine diseases",111,Diet low in fruits,2,Percent,2015,0.04133858865368,0.08285553845789,0.00884677506856
1,Deaths,171,Democratic Republic of the Congo,3,Both,26,70+ years,586,"Diabetes, urogenital, blood, and endocrine diseases",113,Diet low in whole grains,2,Percent,2015,0.04994506200508,0.09233303168421,0.02197365063002
1,Deaths,171,Democratic Republic of the Congo,3,Both,26,70+ years,586,"Diabetes, urogenital, blood, and endocrine diseases",114,Diet low in nuts and seeds,2,Percent,2015,0.0478060481534,0.07831608191519,0.02069606726408
1,Deaths,171,Democratic Republic of the Congo,3,Both,26,70+ years,586,"Diabetes, urogenital, blood, and endocrine diseases",116,Diet high in red meat,2,Percent,2015,0.0024115712796,0.00504834451557,0.00026712807895
1,Deaths,171,Democratic Republic of the Congo,3,Both,26,70+ years,586,"Diabetes, urogenital, blood, and endocrine diseases",117,Diet high in processed meat,2,Percent,2015,0.03389591365743,0.05418038735869,0.01525842814606
1,Deaths,171,Democratic Republic of the Congo,3,Both,26,70+ years,586,"Diabetes, urogenital, blood, and endocrine diseases",118,Diet high in sugar-sweetened beverages,2,Percent,2015,0.00117298568406,0.00184983847821,0.00069275817026
1,Deaths,171,Democratic Republic of the Congo,3,Both,26,70+ years,586,"Diabetes, urogenital, blood, and endocrine diseases",124,Diet high in sodium,2,Percent,2015,0.00918293597118,0.02973841772545,0.00110844740594
1,Deaths,171,Democratic Republic of the Congo,3,Both,26,70+ years,586,"Diabetes, urogenital, blood, and endocrine diseases",125,Low physical activity,2,Percent,2015,0.08695831009493,0.11974923843516,0.055696591652
1,Deaths,171,Democratic Republic of the Congo,3,Both,26,70+ years,587,Diabetes mellitus,110,Dietary risks,2,Percent,2015,0.30313609636458,0.38517786232832,0.22615931555133
1,Deaths,171,Democratic Republic of the Congo,3,Both,26,70+ years,587,Diabetes mellitus,111,Diet low in fruits,2,Percent,2015,0.08133856466629,0.15340479824372,0.01817925269014
1,Deaths,171,Democratic Republic of the Congo,3,Both,26,70+ years,587,Diabetes mellitus,113,Diet low in whole grains,2,Percent,2015,0.09809599408748,0.16434248204246,0.04774641320195
1,Deaths,171,Democratic Republic of the Congo,3,Both,26,70+ years,587,Diabetes mellitus,114,Diet low in nuts and seeds,2,Percent,2015,0.09411628458087,0.1474580937654,0.04870152083211
1,Deaths,171,Democratic Republic of the Congo,3,Both,26,70+ years,587,Diabetes mellitus,116,Diet high in red meat,2,Percent,2015,0.00476775925067,0.00962036919689,0.00053081057942
1,Deaths,171,Democratic Republic of the Congo,3,Both,26,70+ years,587,Diabetes mellitus,117,Diet high in processed meat,2,Percent,2015,0.06683715071858,0.10041684279877,0.03254211117626
1,Deaths,171,Democratic Republic of the Congo,3,Both,26,70+ years,587,Diabetes mellitus,118,Diet high in sugar-sweetened beverages,2,Percent,2015,0.0018282567583,0.00272924093545,0.00116225487197
1,Deaths,171,Democratic Republic of the Congo,3,Both,26,70+ years,587,Diabetes mellitus,125,Low physical activity,2,Percent,2015,0.17138934659217,0.21378571532328,0.13177157621511
1,Deaths,77,Cyprus,3,Both,22,All Ages,586,"Diabetes, urogenital, blood, and endocrine diseases",110,Dietary risks,2,Percent,2015,0.19839691994271,0.25392897247157,0.15042271081117
1,Deaths,77,Cyprus,3,Both,22,All Ages,586,"Diabetes, urogenital, blood, and endocrine diseases",111,Diet low in fruits,2,Percent,2015,0.03223030839248,0.06396833537825,0.00693044590534
1,Deaths,77,Cyprus,3,Both,22,All Ages,586,"Diabetes, urogenital, blood, and endocrine diseases",113,Diet low in whole grains,2,Percent,2015,0.06117614384678,0.10070585986211,0.03077128414098
1,Deaths,77,Cyprus,3,Both,22,All Ages,586,"Diabetes, urogenital, blood, and endocrine diseases",114,Diet low in nuts and seeds,2,Percent,2015,0.03362598288771,0.05611594380741,0.01596555280909
1,Deaths,77,Cyprus,3,Both,22,All Ages,586,"Diabetes, urogenital, blood, and endocrine diseases",116,Diet high in red meat,2,Percent,2015,0.0178016458151,0.03204840350161,0.00216837520452
1,Deaths,77,Cyprus,3,Both,22,All Ages,586,"Diabetes, urogenital, blood, and endocrine diseases",117,Diet high in processed meat,2,Percent,2015,0.05363004721039,0.07821556022195,0.026614697198
1,Deaths,77,Cyprus,3,Both,22,All Ages,586,"Diabetes, urogenital, blood, and endocrine diseases",118,Diet high in sugar-sweetened beverages,2,Percent,2015,0.002883246708,0.00427874678444,0.00185102500232
1,Deaths,77,Cyprus,3,Both,22,All Ages,586,"Diabetes, urogenital, blood, and endocrine diseases",124,Diet high in sodium,2,Percent,2015,0.02738214423728,0.05736181560693,0.00799859366976
1,Deaths,77,Cyprus,3,Both,22,All Ages,586,"Diabetes, urogenital, blood, and endocrine diseases",125,Low physical activity,2,Percent,2015,0.11565074811253,0.13880989579662,0.09260278833601
1,Deaths,77,Cyprus,3,Both,22,All Ages,587,Diabetes mellitus,110,Dietary risks,2,Percent,2015,0.32188492043685,0.40136947615914,0.24653368090775
1,Deaths,77,Cyprus,3,Both,22,All Ages,587,Diabetes mellitus,111,Diet low in fruits,2,Percent,2015,0.06090224730573,0.1204602164689,0.01304867315077
1,Deaths,77,Cyprus,3,Both,22,All Ages,587,Diabetes mellitus,113,Diet low in whole grains,2,Percent,2015,0.11560858867252,0.18962899141239,0.05729490637373
1,Deaths,77,Cyprus,3,Both,22,All Ages,587,Diabetes mellitus,114,Diet low in nuts and seeds,2,Percent,2015,0.06358253488909,0.10617354520875,0.03054780695974
1,Deaths,77,Cyprus,3,Both,22,All Ages,587,Diabetes mellitus,116,Diet high in red meat,2,Percent,2015,0.0336406175357,0.06017434166643,0.00412822862743
1,Deaths,77,Cyprus,3,Both,22,All Ages,587,Diabetes mellitus,117,Diet high in processed meat,2,Percent,2015,0.10135773606124,0.14747418776713,0.0495020028324
1,Deaths,77,Cyprus,3,Both,22,All Ages,587,Diabetes mellitus,118,Diet high in sugar-sweetened beverages,2,Percent,2015,0.00397800336681,0.00593094132115,0.00261476523544
1,Deaths,77,Cyprus,3,Both,22,All Ages,587,Diabetes mellitus,125,Low physical activity,2,Percent,2015,0.2185518782145,0.26066622097713,0.17603398611877
1,Deaths,5,East Asia,3,Both,24,15-49 years,586,"Diabetes, urogenital, blood, and endocrine diseases",110,Dietary risks,2,Percent,2015,0.2577794011088,0.31080034535422,0.20528182016368
1,Deaths,5,East Asia,3,Both,24,15-49 years,586,"Diabetes, urogenital, blood, and endocrine diseases",111,Diet low in fruits,2,Percent,2015,0.0462769731245,0.08351564202549,0.01097318476637
1,Deaths,5,East Asia,3,Both,24,15-49 years,586,"Diabetes, urogenital, blood, and endocrine diseases",113,Diet low in whole grains,2,Percent,2015,0.08573370410948,0.12321129758498,0.0504817192907
1,Deaths,5,East Asia,3,Both,24,15-49 years,586,"Diabetes, urogenital, blood, and endocrine diseases",114,Diet low in nuts and seeds,2,Percent,2015,0.04510288398183,0.06987124286758,0.02373822865092
1,Deaths,5,East Asia,3,Both,24,15-49 years,586,"Diabetes, urogenital, blood, and endocrine diseases",116,Diet high in red meat,2,Percent,2015,0.01243364844993,0.02343418449244,0.00149171392544
1,Deaths,5,East Asia,3,Both,24,15-49 years,586,"Diabetes, urogenital, blood, and endocrine diseases",117,Diet high in processed meat,2,Percent,2015,0.02912932165039,0.04450257539223,0.01430380582209
1,Deaths,5,East Asia,3,Both,24,15-49 years,586,"Diabetes, urogenital, blood, and endocrine diseases",118,Diet high in sugar-sweetened beverages,2,Percent,2015,0.0006566384138,0.00102295294076,0.00041297176549
1,Deaths,5,East Asia,3,Both,24,15-49 years,586,"Diabetes, urogenital, blood, and endocrine diseases",124,Diet high in sodium,2,Percent,2015,0.09966292364197,0.14656766654036,0.06140397751111
1,Deaths,5,East Asia,3,Both,24,15-49 years,586,"Diabetes, urogenital, blood, and endocrine diseases",125,Low physical activity,2,Percent,2015,0.02611288498256,0.03368084946714,0.01902166574372
1,Deaths,5,East Asia,3,Both,24,15-49 years,587,Diabetes mellitus,110,Dietary risks,2,Percent,2015,0.60208587715453,0.70318020900484,0.49259116799984
1,Deaths,5,East Asia,3,Both,24,15-49 years,587,Diabetes mellitus,111,Diet low in fruits,2,Percent,2015,0.17633320615227,0.31476138930973,0.04230647352186
1,Deaths,5,East Asia,3,Both,24,15-49 years,587,Diabetes mellitus,113,Diet low in whole grains,2,Percent,2015,0.32680145859394,0.46930869786722,0.19373245122961
1,Deaths,5,East Asia,3,Both,24,15-49 years,587,Diabetes mellitus,114,Diet low in nuts and seeds,2,Percent,2015,0.17188215084244,0.263644247369,0.09186246327754
1,Deaths,5,East Asia,3,Both,24,15-49 years,587,Diabetes mellitus,116,Diet high in red meat,2,Percent,2015,0.04740003893653,0.08829321248727,0.00570921817802
1,Deaths,5,East Asia,3,Both,24,15-49 years,587,Diabetes mellitus,117,Diet high in processed meat,2,Percent,2015,0.1110934756255,0.16989808058552,0.0528984842917
1,Deaths,5,East Asia,3,Both,24,15-49 years,587,Diabetes mellitus,118,Diet high in sugar-sweetened beverages,2,Percent,2015,0.00176999843538,0.00264719543934,0.00117154096551
1,Deaths,5,East Asia,3,Both,24,15-49 years,587,Diabetes mellitus,125,Low physical activity,2,Percent,2015,0.09955269526199,0.12825686875054,0.07305355731109
1,Deaths,49,Macedonia,3,Both,25,50-69 years,586,"Diabetes, urogenital, blood, and endocrine diseases",110,Dietary risks,2,Percent,2015,0.3609654926354,0.44311226436603,0.28582268986221
1,Deaths,49,Macedonia,3,Both,25,50-69 years,586,"Diabetes, urogenital, blood, and endocrine diseases",111,Diet low in fruits,2,Percent,2015,0.06441661532757,0.12358198795269,0.01422366187417
1,Deaths,49,Macedonia,3,Both,25,50-69 years,586,"Diabetes, urogenital, blood, and endocrine diseases",113,Diet low in whole grains,2,Percent,2015,0.14848456364242,0.2290291503565,0.07845449608024
1,Deaths,49,Macedonia,3,Both,25,50-69 years,586,"Diabetes, urogenital, blood, and endocrine diseases",114,Diet low in nuts and seeds,2,Percent,2015,0.06973000664967,0.11249675160302,0.03348128655613
1,Deaths,49,Macedonia,3,Both,25,50-69 years,586,"Diabetes, urogenital, blood, and endocrine diseases",116,Diet high in red meat,2,Percent,2015,0.01156355866971,0.02251729424225,0.00141179332142
1,Deaths,49,Macedonia,3,Both,25,50-69 years,586,"Diabetes, urogenital, blood, and endocrine diseases",117,Diet high in processed meat,2,Percent,2015,0.0931835136429,0.14069246234187,0.04606628302543
1,Deaths,49,Macedonia,3,Both,25,50-69 years,586,"Diabetes, urogenital, blood, and endocrine diseases",118,Diet high in sugar-sweetened beverages,2,Percent,2015,0.00698653642815,0.01279795228161,0.00367037273649
1,Deaths,49,Macedonia,3,Both,25,50-69 years,586,"Diabetes, urogenital, blood, and endocrine diseases",124,Diet high in sodium,2,Percent,2015,0.04644923648076,0.08366801956749,0.01926962980938
1,Deaths,49,Macedonia,3,Both,25,50-69 years,586,"Diabetes, urogenital, blood, and endocrine diseases",125,Low physical activity,2,Percent,2015,0.08802102000535,0.11616076373482,0.06214864010812
1,Deaths,49,Macedonia,3,Both,25,50-69 years,587,Diabetes mellitus,110,Dietary risks,2,Percent,2015,0.47917155692499,0.57937217645777,0.37591675955217
1,Deaths,49,Macedonia,3,Both,25,50-69 years,587,Diabetes mellitus,111,Diet low in fruits,2,Percent,2015,0.09871553716642,0.18984459362465,0.02140908552111
1,Deaths,49,Macedonia,3,Both,25,50-69 years,587,Diabetes mellitus,113,Diet low in whole grains,2,Percent,2015,0.22743256161514,0.35275276626621,0.12016216411546
1,Deaths,49,Macedonia,3,Both,25,50-69 years,587,Diabetes mellitus,114,Diet low in nuts and seeds,2,Percent,2015,0.10682408983568,0.17251142050545,0.05310266170356
1,Deaths,49,Macedonia,3,Both,25,50-69 years,587,Diabetes mellitus,116,Diet high in red meat,2,Percent,2015,0.0177028721694,0.03408400912957,0.00218330916305
1,Deaths,49,Macedonia,3,Both,25,50-69 years,587,Diabetes mellitus,117,Diet high in processed meat,2,Percent,2015,0.14266906957609,0.21108562994409,0.07167890946037
1,Deaths,49,Macedonia,3,Both,25,50-69 years,587,Diabetes mellitus,118,Diet high in sugar-sweetened beverages,2,Percent,2015,0.00768453429815,0.01437108449341,0.00397247729052
1,Deaths,49,Macedonia,3,Both,25,50-69 years,587,Diabetes mellitus,125,Low physical activity,2,Percent,2015,0.13479134914338,0.17599974532112,0.09644748102447
1,Deaths,27,Samoa,3,Both,25,50-69 years,586,"Diabetes, urogenital, blood, and endocrine diseases",110,Dietary risks,2,Percent,2015,0.30250767886326,0.38789661242143,0.21554524830878
1,Deaths,27,Samoa,3,Both,25,50-69 years,586,"Diabetes, urogenital, blood, and endocrine diseases",111,Diet low in fruits,2,Percent,2015,0.07302220994644,0.13967164956453,0.01613782873675
1,Deaths,27,Samoa,3,Both,25,50-69 years,586,"Diabetes, urogenital, blood, and endocrine diseases",113,Diet low in whole grains,2,Percent,2015,0.14566060171265,0.22423566957022,0.07852921149339
1,Deaths,27,Samoa,3,Both,25,50-69 years,586,"Diabetes, urogenital, blood, and endocrine diseases",114,Diet low in nuts and seeds,2,Percent,2015,0.076973996503,0.12508993425506,0.03760194154463
1,Deaths,27,Samoa,3,Both,25,50-69 years,586,"Diabetes, urogenital, blood, and endocrine diseases",116,Diet high in red meat,2,Percent,2015,0.00835595147425,0.01651430772478,0.00105855646889
1,Deaths,27,Samoa,3,Both,25,50-69 years,586,"Diabetes, urogenital, blood, and endocrine diseases",117,Diet high in processed meat,2,Percent,2015,0.06894310375348,0.10615103048201,0.03055699035917
1,Deaths,27,Samoa,3,Both,25,50-69 years,586,"Diabetes, urogenital, blood, and endocrine diseases",118,Diet high in sugar-sweetened beverages,2,Percent,2015,0.00484834149501,0.00775125160747,0.00283009226011
1,Deaths,27,Samoa,3,Both,25,50-69 years,586,"Diabetes, urogenital, blood, and endocrine diseases",124,Diet high in sodium,2,Percent,2015,0.00345281343637,0.01506631717491,0.00014082746816
1,Deaths,27,Samoa,3,Both,25,50-69 years,586,"Diabetes, urogenital, blood, and endocrine diseases",125,Low physical activity,2,Percent,2015,0.11394502876168,0.14611178504967,0.08050696911782
1,Deaths,27,Samoa,3,Both,25,50-69 years,587,Diabetes mellitus,110,Dietary risks,2,Percent,2015,0.49337909782938,0.59365113276264,0.39261218043725
1,Deaths,27,Samoa,3,Both,25,50-69 years,587,Diabetes mellitus,111,Diet low in fruits,2,Percent,2015,0.12070201280366,0.22385026702029,0.02774921304355
1,Deaths,27,Samoa,3,Both,25,50-69 years,587,Diabetes mellitus,113,Diet low in whole grains,2,Percent,2015,0.24141484721935,0.36185048599199,0.13613368015178
